tweet,toxic,rand,class2
"mulher: oi quer ficar cmg?

homem: não

mulher: ok

homem: oi quer ficar comigo?

mulher: não

homem: ata eu n queria mesmo VC É MO PIRANHA TOMAR NO SEU CU ARROMBADA, EU NUNCA QUIS FICAR COM VC SÓ TAVA TE TESTANDO",1,0.266162368,1
"me perdoa pelas expectativas criadas. 

porque pensei que eu poderia ser mais do que um contato perdido na sua agenda do whatsApp. 

porque pensei que poderíamos ser mais do que pessoas que se encontram, se curtem e vão embora. 

porque pensei que dessa vez seria amor.",0,0.878306925,2
é disso que eu morro de raiva de mim mesmo,0,0.004318861,2
@user ainda bem que existe cortejo pra ajudar a decidir 😏😅😜,0,0.350960325,2
@user aproveita que você vai precisar!!,0,0.95357942,2
sdd de beber com os amigos que eu gosto,0,0.295094599,2
rt @user @user eu já cancelei de todas essas porcarias! #istoélixo,1,0.629129092,1
professora das pirocas,1,0.52314879,1
"o polso ainda poooolsa
#verdade! #verdadeira!",0,0.289379283,2
enfim vou parar de falar com essa sanguessuga de novo antes q eu tenha um colapso nervoso,1,0.941212678,1
avee tu com um puta de um ranço mdsss,0,0.995172489,2
@user @user @user @user @user @user @user @user @user @user @user @user vai ganhar essa porra,1,0.9729248,1
"茅 sao paulo caralho 

mane s茫o pablo",1,0.087834325,1
que resenha show 💪🏻,0,0.851591748,2
"@user @user @user @user E não é julgamento, flor. É apenas uma constatação. Poderia postar uma foto com minha tia-avó (que é negra)e falar que sou negra?! Não! Seria um desrespeito a ela. Mas posso apoiar um mundo melhor para ela.",0,0.647378053,2
"podem curtir, fazer print, debochar, que hoje não quero guerra com ninguém, tô feliz pra caralho pq é uma princesinha",0,0.288083942,2
o sujo falando do mal lavado,1,0.110234338,1
eu ainda to surtando pq sim,0,0.932218261,2
"@user ""Eu sou mais brasileiro IGUAL a qualquer um aqui"". Não seja desonesto, Gregório. Ele percebeu o disparate e tentou corrigir na metade da oração, emendando com esse ""igual"", que deixou a sintaxe tão esdrúxula quanto ele próprio...",0,0.243004956,2
@user então você ta falando dos filmes? pq eu entendi q vc tava falando dos livros,0,0.959557172,2
fazendo miojo pro almoço pq ne sem condições nenhuma ficar em pe por uma hr fazendo comida so pra mim com essa dor da porra,1,0.969699203,1
rt @user ai wattpad pega essas estórias pagas e enfia no cu,1,0.587528156,1
"Gente bonita que faz drama por ser feia, esse mundo de gente feia não lhe pertence, deixa os feio d vdd sofrer em paz",1,0.515472993,1
"@user começou me xingando fiquei até preocupada kkkk, aí amiga sério??? te amo porra❤️❤️❤️",1,0.160330967,1
caralho como odeio ficar na tpm,1,0.131400205,1
ok eu sou muito feia,0,0.146236145,2
"idealismo estratégico pra separar o país, até parece que esse cara saiu da idade media, ele não é burro, só se faz",1,0.391143014,1
1.700 o vestido????? kkkkk ces tao alugando barato p crl.. qria kkkkkk,1,0.328096238,1
a parte mais triste dessa porra toda 茅 que a gente percebe que 茅 sozinho,0,0.644588827,2
"rt @user eu sou: 

⚪️  gay 
⚪️  hétero 
⚪️  bi
🔘  muito feio",1,0.045898162,1
@user kkklllkkk pior época melhor época,0,0.109275117,2
rt @user como tem babaca nesse brasil. https://t.co/4pcl9oye1r,0,0.831635833,2
rt @user @user meus parabéns puto ❤🥋,0,0.469104044,2
@user kkkkk palhaço,1,0.351084999,1
@user avisa qdo postar foto pq eu tomo um puta susto qdo vejo,1,0.300539433,1
nn minto foi do caralho só teve desgaste,1,0.76938231,1
"@user falar de muie, cê aparece ne kkkkkkkkkkkkk vai que tô te vendo desgracada",1,0.002391386,1
"@user Querias produzir um argumento contra a iniciativa privada, acabaste a evidenciar os problemas criados pelo monopólio do estado na educação dos médicos.",0,0.058756219,2
rt @user porra tô cheio de fome 😬😣,1,0.876650412,1
confira os dias e hor谩rios dos confrontos das quartas de final da sul-americana | copa sul-americana | globoesporte https://t.co/ofigazbch8,0,0.610208602,2
"@user @user Vai se lascar sua idiota mentirosa. Você é asquerosa; repúdio é o que o povo brasileiro tem a seu respeito. Vamos extirpar gente do seu nível da política brasileira. Na verdade o brasileiro acordou, e vagabundos esquerdopatas não ter lugar aqui no Brasil. Cadeia nos bandidos",1,0.073415655,1
"rt @user ariana grande lança novo single “boyfriend”
https://t.co/bkreyrxfan",0,0.304645793,2
"caraaaa, eu não tô acreditando!! essa guria passa dos limites mesmo. tá feio querida hahahhahahaha vsffff",0,0.760447446,2
rt @user eu amooo https://t.co/fqwvmkvcng,0,0.201540946,2
"tem picho exposto lá no mac governador @user 

abafa, fascista não gosta de arte",1,0.924188818,1
quando vejo o nome redinha acho que é na redinha,0,0.879675934,2
se tem uma cara de quem vai fuder minha vida,0,0.792361668,2
mano que injusto pqp,0,0.31675334,2
"@user cu, vc ganhou",1,0.489080998,1
"puta que pariu, gente, eu realmente não aguento mais ingerir nada. eu almocei como se não tivesse me alimentado por uns 3 dias",1,0.461975099,1
@user lindissima caralho,1,0.750718961,1
"@user @user gente, olha o vini!!! coitado.... rindo, com respeito, hahahahahahahah",0,0.630469139,2
@user oi? mentira me manda uma foto da marca da sua preciso,0,0.607943962,2
caralho mano no bom retiro,0,0.833664721,2
@user p caralho,0,0.39773345,2
o auge né mores,0,0.936872413,2
acordei puto dando fora em todo mundo me perdoem :(,0,0.499928934,2
"Cadê o Pokémon com a carinha de surpreso? Esse homem tá nem aí pra CF né de hoje não! Inclusive, ele elogiou torturador FDP, DENTRO do congresso Nacional!",0,0.266416804,2
@user foi exatamente nisso que eu pensei,0,0.380524458,2
"Tem relacionamento que parece a propaganda da Jequiti
Nem dá pra perceber, mas sempre que você pisca, esta diante dos teus olhos

#Sextou
#SextaEliteDoSdv",0,0.395726735,2
"beleza parei, mas se algum dia por acaso vcs verem horas iguais e quiserem colocar um significado nisso... https://t.co/mtflbcvcnb",0,0.13102276,2
"planejei o presente perfeito pra mulher da minha vida, mais conhecida como minha melhor amiga, cheguei no lugar e NÃO TINHA MAISSSSS eu tô puta",0,0.687266728,2
"@user @user covarde é covarde, não tem jeito mesmo...",1,0.200064693,1
aaaaaaaaaaaaaaaaaaaaaaaaa eu to no chao o f(x) 😭,0,0.840513496,2
gente que vergonha pqp,0,0.373087418,2
"@user a Procuradora-Geral da República não convocou, nem fez reunião na quinta-feira, nem em qualquer outra data anterior ou posterior, com o propósito de afastar o Procurador Deltan Dallagnol de seu ofício ou da Lava Jato.” Nota da PGR",0,0.856230804,2
concordo professor @user,0,0.521583469,2
"Giovana: Não posso fala nada pq eu tb queria um namoradinho
Giovana: Mas eu tb não aceitaria menos do que ser tratada como uma deusa 
Giovana: Porém como q alguém vai me tratar como uma deusa se eu sou um lixo",0,0.904255047,2
mulher maravilha do chicote kkkkk,1,0.988738017,1
"porra, as meninas estão deixando o placar alargar muito, q isso",0,0.331156507,2
"no v茅i eu sei q sou rid铆cula sempre, mas hoje estou o auge da fei煤ra pqp, vontade de nem sair de casa",0,0.839332384,2
"@user falar igual meu amigo rodsflora "" a que pinto chegamos?""",1,0.695012678,1
@user @user prevejo uma viagem de emergência do verdevaldo...😂😂,0,0.362186583,2
"se existe pessoa melhor que a minha avó, eu desconheço",0,0.830250568,2
fodase hoje tem flamengo porra,0,0.193410119,2
saindo da academia agora com um frio do cacete,1,0.116549306,1
"@user @user a manchete deve ser:
bolsonaro chama empresário de puta merda!",1,0.173617353,1
"Toda vez que ver esse tweet na tl, comente a sua foto preferida da sabina com as tags 
#MPN #NowUnited #Uniters #MarinaRuyBarbosa https://t.co/Lkf1ciQUjX",0,0.578016141,2
o surto desnecessário meu pai,0,0.27502088,2
"de novo puxa saco, esse fato não  foi no pará, nós não temos nada haver com isso! #balancogeralpa",1,0.352843775,1
"nao entendo quem é contra essa questão kkk tipo (?) ce tá morto irmão pra que ce quer seus órgãos dentro de você, enquanto o que mais tem é criança dependente esperando doação https://t.co/NPPG83N3Z8",0,0.737678519,2
o pai da minha amg foi espancado mano como assim ????,0,0.384871062,2
i know inside my heart que meu cu só vai sossegar quando eu parar no egito,1,0.778051387,1
"jogou demais pqp, saudades",1,0.824812754,1
"mano, agr que descobri tudo, beaulo tem uma puta história de vida além de ser o mlr jogador de R6 q existe
Beaulo foi pro player. Levou um ban,  foi criticado por streamers e até a empresa do jogo que lhe baniu e disse que ele não iria mais jogar o jogo",1,0.606626763,1
"@user kkkkk ""filho da puta de bom""",1,0.473383128,1
rt @user palavras não significam porra nenhuma https://t.co/kxr5pm1rno,1,0.220452136,1
o exemplo mais explícito de macho escroto,1,0.269229344,1
rt @user pqp é tókio caralhoooooooo #voleinaglobo,1,0.239587444,1
"@user @user @user eu já sou um nojo, c essa roupa então nossa senhora",0,0.237198944,2
@user @user @user te amo fdp desgracada linda 😡,1,0.886732413,1
falaram no jornal que aqui tem chances de chegar a 4 graus e em outras regiões até nevar com a temperatura abaixo de 0,0,0.901554112,2
hmkk eu toda,0,0.063200795,2
cara eu editei uma foto da billie eilish e ficou mt foda mano nossa nem parece que foi eu,0,0.000732182,2
"eu queria dar bom dia, 
bom dia eu não posso dar
ja passou do meio dia 
vai tomar no cu pra lá.",1,0.103395788,1
rt @user eu queria tanto que passasse vôlei na mesma frequência que passa futebol #voleinaglobo,0,0.44583067,2
"Última vez que alguém tentou fazer graça com meu irmão, eu sai tanto na porrada que minha mãe saiu do banho desesperada indo na rua para me tirar de cima da fdp .... mexe comigo, só não mexe com meus irmãos!!!",0,0.552880777,2
@user comadre aqui rola a todo momento kk,0,0.092560246,2
rt @user eu chamo isso de reparação histórica 😍 https://t.co/jobplgf4ae,0,0.141174068,2
@user aí levizinho cidade perfeita e pretendo voltar logo maisssss,0,0.031816267,2
eu quero enfiar uma dinamite no cu de no mínimo umas 15 pessoas,1,0.289514274,1
@user @user to falando no futuro porra,0,0.868647004,2
porra to querendo mt ir na praia,0,0.885774087,2
"mente blindada, corpo lacrado
cada rabisco é tipo uma passagem
fé no pai segue sempre maciça
não me julgue pelas tatuagens",0,0.985849765,2
"e dps eles falam q pm merece flor,",0,0.243603999,2
@user noffa queria mtoooooo pqp,0,0.069304028,2
eu só n esqueço a cabeça pq tá grudada pqp,0,0.283255772,2
"estação chopp e pagode, perfeito. só falta a claudia chegar logo",0,0.031320978,2
to com um sono desgraçado,0,0.239982676,2
"uma hora sou eu, eu confio",0,0.08716688,2
mano um rolê desses pra quebrar um ovo? pqp,0,0.022657845,2
"rt @user jaguars; lerdos, sensatos e idiotas (de um jeito bom) nas horas vagas",0,0.947285031,2
"💥 Já está disponível em nosso site a Edição n° 17 (Agosto/2019) do periódico SLC - Solução em Licitações e Contratos, que, aliás, está cada mês melhor.

Confira nosso Sumário!

https://t.co/QcGyFHDGb5

""Se Deus é por nós, quem será contra nós?"" (Romanos 8:31b). https://t.co/9kerQxJB5i",0,0.871027955,2
posso até ter vacilado mas pica nunca falto,1,0.187757266,1
"sofya é uma bebê, poderiam poupar",0,0.963151229,2
"minha autoestima tá no fundo do poço, eu só quero sumir. pq é tão difícil emagrecer? eu n consigo ter foco em nada, nem em uma porea de dieta, vai se foder!!!!!! QUE CARALHO QUERO SUMIR",1,0.918462179,1
"porra eu só quero ume namoradinhe, é pedir muito ???!",0,0.654107623,2
que que eu tenho q fazer p provar q eu gosto kkkkkkkkkkkkkkkkk vsf,0,0.325720101,2
vendo ele ser fdp e não sentir nada é muito gostoso,0,0.74696494,2
"atualmente, a oab é a vergonha de todo advogado direito, ninho de bandidos. https://t.co/leubnp1le7",1,0.456481937,1
meu trabalho exige que eu entenda MUITO de impostos mas eu n茫o entendo CARALHO NENHUM DISSO MEU DEUS 脡 MUITA BRECHA CREDO governo t贸xico que faz eu deduzir imposto at茅 da 谩gua que os cara bebe,0,0.847941483,2
adoro quando minha tia vem visitar pq ela j谩 p玫e fogo no cu pra todo mundo beber 馃槉,1,0.124065717,1
"@user @user Onde Lula está, só entra comunista petista. Ali sim, é deposito de lixo, seu dia está chegando e até 2022, todos os petistas estarão na mesma lixeira. 🔫🔫🔫",1,0.922915542,1
acho que ja ta claro que tamo vivendo uma ditadura n茅???,0,0.409093942,2
@user @user @user somos todos cachorrinho fdp ❤,0,0.492405198,2
"@user sim, somos terra de malboro, que agora dá em chico, mas logo à frente, dará em francisco. e sem chiadeira.",0,0.433777261,2
"@user porra, que já cansam estes velhadas.",1,0.948618748,1
rt @user será que as pessoas precisam mesmo ficar paradas uma do lado na outra na escada?????????????,0,0.222733751,2
@user @user @user podiam cortar essa porra que não havia alteração no planeta,0,0.614687544,2
sou o deus da sua história é ninguém irá senta na mesa enquanto de glória eu não horta 😭😭😭😭👩‍❤️‍💋‍👩🔐,0,0.327533214,2
"@user kkkkkkkk ce duvidou da minha flexibilidade mano, porra vei",0,0.793963596,2
@user @user @user bem....a especialista em mentiras é você então porquê pergunta?,1,0.312299784,1
queria da certo na vida dessa fdp,1,0.330059968,1
rt @user porra queria pra agr 😥 https://t.co/rh05oho0su,1,0.733441005,1
certeza q a galadriel desliga o meu,0,0.042474185,2
""" french montana ou billie eilish""

eles olham um pro outro e todo mundo concorda em falar o french pq nékkkk aI O MINHYUK DA UMA DE LEE MINHYUK E FODA-SE!!! OLHA O SORRISINHO DELE ESCOLHENDO A BILLIE MANO ESSE MLK EH UM DEMÔNIO  
 
https://t.co/3xZV6j7ojI",1,0.705208772,1
"@user @user @user Tanto babaca falando merda sobre essa diva. Tenho certeza que se ela passasse no lado desses idiotas machistas, eles ficariam com a piroca dura.

Nojentos  🙄

Torcendo por ela ❤",1,0.402882397,1
@user goxto nao keiehdkad o pub só q è lixo e mais ainda agr q fechou a área de fumante,1,0.65650286,1
"hoje ela sobe pra treta 
hoje ela me dá feliz 🤤",1,0.608656015,1
"Tá solteira é piranha, tá casada é chifruda, tá quieta é incubada, aí some da rua e o bofe não deixa sair, aí fica na rua demais tá solta, posta que tá triste tá sofrendo por causa de macho, tá gorda tá grávida, tá magra tá doente.
Gente vamos cuidar da própria vida é de graça‼️ https://t.co/ZmwiZsaZpY",1,0.67714087,1
rt @user n há um único dia em q eu não me stresse c alguma coisa,0,0.918642238,2
"cr, eu pelada, meu corpo é sensacional, fico admirando no espelho a obra de arte que deus fez, pqp que mulherão da prr, sou muito apaixonada",1,0.493671709,1
depois dessa dai eu desisto da comunidade,0,0.285979115,2
"soco pra tu, soco pra tua vaca, soco para toda a sua família https://t.co/uv84uko9a1",1,0.991797809,1
vocês já pararam para pensar que as pessoas tem outras qualidades além da beleza?,0,0.665564575,2
crlh minha ex ta muito gostosa pqp,0,0.329991404,2
@user diga-me tudo não esconda-me nada. 🙆🏼‍♀️,0,0.852964032,2
"#istoélixo

isto é não é marca de papel higiênico ? https://t.co/rvygdbpgea",1,0.436473488,1
@user queria saber como é a sensação de se estar de pau duro,1,0.527677453,1
"👇👇Para quem adora o socialismo, e o Lula solto, aí está o resultado da Venezuela. O cara filmando em torno das 16 horas numa avenida semelhante à Av. Paulista de São Paulo.
Chega ou querem mais??? https://t.co/ajlD2XOoyU",0,0.747861193,2
tô passando mal,0,0.47857253,2
"@user Imagina mandar mensagem pro uber dizendo que vai levar o Luan Santana com vc kkkkkk
#MPN #LuanSantana #Luanetes #LuanSantanaShow",0,0.153933839,2
voltando pra btu com um puta escorredor gigante 🤙,0,0.943287323,2
"a ex dele podia ser uns centímetros mais distante, mas não a garota tava debaixo do meu nariz porra assim não dá",1,0.661309759,1
rt @user tem gente tão baixa que desenterra assuntos muito velhos pra foder contigo,1,0.708150757,1
